Year,player_name,last_name,first_name,team,team_clean,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists
2019,"Wheeler, Daniel",Wheeler, Daniel,BRA,BRA,,17,0,2,2,31,0,0,0,0
2019,"X Ackie, Jordan",Ackie, Jordan,KWE,KWE,,13,0,2,2,4,0,0,0,0
2019,"X Rowe, Sam",Rowe, Sam,MIM,MIM,,15,0,2,2,8,0,0,0,0
2019,"(AP) McGinnis, Cam",(AP) McGinnis, Cam,TOR,TOR,,1,0,1,1,0,0,1,0,0
2019,"Altmann, Michael",Altmann, Michael,MIM,MIM,,9,0,1,1,8,0,0,0,0
2019,"Anderson, Daris",Anderson, Daris,SNA,SNA,,8,0,1,1,7,0,0,0,0
2019,"Andersson, Mike (AP)",Andersson, Mike (AP),WHI,WHI,,2,0,1,1,0,0,0,0,0
2019,"Beaulieu, Noah",Beaulieu, Noah,MIM,MIM,,1,0,1,1,0,0,0,0,0
2019,"Belter, Zach",Belter, Zach,ORA,ORA,,3,0,1,1,0,0,0,0,0
2019,"Clark, Andrew",Clark, Andrew,KWE,KWE,,20,0,1,1,4,0,0,0,0
2019,"Columbus, Bo",Columbus, Bo,KWE,KWE,,14,1,0,1,17,0,0,0,0
2019,"Cook, Avery",Cook, Avery,PET,PET,,9,1,0,1,6,0,0,0,0
2019,"Davis, Cal",Davis, Cal,PET,PET,,4,1,0,1,2,0,0,0,0
2019,"Essensa AP, Cameron",Essensa AP, Cameron,MIM,MIM,,1,0,1,1,0,0,0,0,0
2019,"Ford AP, Tyler",Ford AP, Tyler,NA,NA,,1,0,1,1,0,0,0,0,0
2019,"Fox, Hayden",Fox, Hayden,SNA,SNA,,10,0,1,1,46,0,0,0,0
2019,"Fulgenzi, Nick",Fulgenzi, Nick,BLS,BLS,,11,0,1,1,14,0,0,0,0
2019,"Gabura, James",Gabura, James,OAK,OAK,,8,0,1,1,2,0,0,0,0
2019,"Garcia, Jacob",Garcia, Jacob,NA,NA,,1,1,0,1,0,1,0,0,0
2019,"Gaston, Alex",Gaston, Alex,SCA,SCA,,1,0,1,1,0,0,1,0,0
2019,"Gowland, James",Gowland, James,SNA,SNA,,15,0,1,1,4,0,0,0,0
2019,"Hazelwood, Oliver",Hazelwood, Oliver,PET,PET,,4,0,1,1,0,0,0,0,0
2019,"Hunt, Jamie",Hunt, Jamie,ORA,ORA,,14,0,1,1,14,0,0,0,0
2019,"Jackman AP, Brian",Jackman AP, Brian,OAK,OAK,,1,1,0,1,0,0,0,0,0
2019,"Knowles, Jakob",Knowles, Jakob,KWE,KWE,,3,0,1,1,0,0,0,0,0
2019,"Kromer, Adam",Kromer, Adam,WHI,WHI,,19,0,1,1,12,0,0,0,0
2019,"Lyons, Brad",Lyons, Brad,PET,PET,,8,1,0,1,33,0,0,0,0
2019,"Martin, Callyn",Martin, Callyn,KWE,KWE,,11,1,0,1,4,0,0,0,0
2019,"McMillan, Jacob",McMillan, Jacob,SCA,SCA,,2,1,0,1,0,0,0,0,0
2019,"Miller, Matt",Miller, Matt,SNA,SNA,,11,0,1,1,2,0,0,0,0
2019,"Noseworthy UAP, Caden",Noseworthy UAP, Caden,MIM,MIM,,3,0,1,1,0,0,0,0,0
2019,"Robinson, Kobe",Robinson, Kobe,BLS,BLS,,20,0,1,1,27,0,1,0,0
2019,"Roode, Nick",Roode, Nick,PET,PET,,1,0,1,1,0,0,0,0,0
2019,"Smith, Jayden",Smith, Jayden,SNA,SNA,,9,1,0,1,2,0,0,0,0
2019,"Snow, Gavin",Snow, Gavin,OAK,OAK,,3,1,0,1,0,0,0,0,0
2019,"Squire Hill, Isaac",Squire Hill, Isaac,SNA,SNA,,14,0,1,1,19,0,0,0,0
2019,"Stannard, Ethan",Stannard, Ethan,PET,PET,,18,1,0,1,26,0,0,0,0
2019,"Steele, Liam",Steele, Liam,BRA,BRA,,8,0,1,1,4,0,1,0,0
2019,"Stroop, Mark",Stroop, Mark,PET,PET,,1,1,0,1,0,0,0,0,0
2019,"Tanner, Cole",Tanner, Cole,KWE,KWE,,2,0,1,1,0,0,0,0,0
2019,"Vanderude, Lydon",Vanderude, Lydon,PET,PET,,1,0,1,1,0,0,0,0,0
2019,"White, Keegan (AP)",White, Keegan (AP),WHI,WHI,,1,1,0,1,0,0,0,0,0
2019,"Zavitz, Keaton",Zavitz, Keaton,SCA,SCA,,1,0,1,1,0,0,0,0,0
2019,"(AP) Braithwaite, Andrew",(AP) Braithwaite, Andrew,TOR,TOR,,3,0,0,0,19,0,0,0,0
2019,"(AP) Byrne, Brendan",(AP) Byrne, Brendan,TOR,TOR,,1,0,0,0,0,0,0,0,0
2019,"(AP) Gagne, Martin",(AP) Gagne, Martin,TOR,TOR,,1,0,0,0,0,0,0,0,0
2019,"(AP) Hickey, Jackson",(AP) Hickey, Jackson,TOR,TOR,,2,0,0,0,2,0,0,0,0
2019,"(AP) McLaughlin, Aidan",(AP) McLaughlin, Aidan,TOR,TOR,,2,0,0,0,0,0,0,0,0
2019,"(AP) Quance, Ethan",(AP) Quance, Ethan,TOR,TOR,,1,0,0,0,0,0,0,0,0
2019,"(AP) Stepto, Marcus",(AP) Stepto, Marcus,TOR,TOR,,1,0,0,0,2,0,0,0,0
2019,"(AP) Veltman, Kris",(AP) Veltman, Kris,TOR,TOR,,1,0,0,0,0,0,0,0,0
2019,"(UAP) Crawford, Doug",(UAP) Crawford, Doug,TOR,TOR,,1,0,0,0,0,0,0,0,0
2019,"(UAP) Romano, Dante",(UAP) Romano, Dante,TOR,TOR,,1,0,0,0,0,0,0,0,0
2019,"Aggus, Hunter",Aggus, Hunter,BUR,BUR,,7,0,0,0,8,0,0,0,0
2019,"Albert AP, Richie",Albert AP, Richie,KWE,KWE,,1,0,0,0,0,0,0,0,0
2019,"Allaer, Landon",Allaer, Landon,KWE,KWE,,1,0,0,0,0,0,0,0,0
2019,"Almond, Jack",Almond, Jack,OAK,OAK,,1,0,0,0,0,0,0,0,0
2019,"Barnes (AP), Brett",Barnes (AP), Brett,KWE,KWE,,2,0,0,0,0,0,0,0,0
2019,"Beaulieu AP, Noah",Beaulieu AP, Noah,MIM,MIM,,1,0,0,0,0,0,0,0,0
2019,"Bedlington, Morgan",Bedlington, Morgan,PET,PET,,1,0,0,0,0,0,0,0,0
2019,"Bolger (AP), Nathan",Bolger (AP), Nathan,KWE,KWE,,1,0,0,0,0,0,0,0,0
2019,"Bomberry, Davin",Bomberry, Davin,SNA,SNA,,1,0,0,0,0,0,0,0,0
2019,"Boyle, Brenden",Boyle, Brenden,BUR,BUR,,9,0,0,0,2,0,0,0,0
2019,"Braitwhaite, Andrew",Braitwhaite, Andrew,TOR,TOR,,1,0,0,0,4,0,0,0,0
2019,"Chubb AP, Jay",Chubb AP, Jay,SNA,SNA,,2,0,0,0,0,0,0,0,0
2019,"Connel, Caleb",Connel, Caleb,PET,PET,,2,0,0,0,2,0,0,0,0
2019,"Coulman AP, Zack",Coulman AP, Zack,OAK,OAK,,2,0,0,0,4,0,0,0,0
2019,"Cox, Avery",Cox, Avery,PET,PET,,1,0,0,0,2,0,0,0,0
2019,"Crowley, Ben",Crowley, Ben,PET,PET,,1,0,0,0,0,0,0,0,0
2019,"Dale AP, Owen",Dale AP, Owen,MIM,MIM,,6,0,0,0,0,0,0,0,0
2019,"Dale, Owen",Dale, Owen,PET,PET,,5,0,0,0,2,0,0,0,0
2019,"Dalton, Andrew",Dalton, Andrew,PET,PET,,3,0,0,0,2,0,0,0,0
2019,"DeAmicis, Matt",DeAmicis, Matt,BRA,BRA,,1,0,0,0,0,0,0,0,0
2019,"Delill, Riley",Delill, Riley,BRA,BRA,,16,0,0,0,14,0,0,0,0
2019,"Dempers, Tristan (AP)",Dempers, Tristan (AP),WHI,WHI,,2,0,0,0,0,0,0,0,0
2019,"Dempers, Tristen",Dempers, Tristen,WHI,WHI,,19,0,0,0,6,0,0,0,0
2019,"Dong AP, Chris",Dong AP, Chris,OAK,OAK,,1,0,0,0,2,0,0,0,0
2019,"Doxtator, Isaac",Doxtator, Isaac,SNA,SNA,,1,0,0,0,0,0,0,0,0
2019,"Draper, Brett",Draper, Brett,ORA,ORA,,1,0,0,0,2,0,0,0,0
2019,"Dunn (AP), Jack",Dunn (AP), Jack,KWE,KWE,,1,0,0,0,0,0,0,0,0
2019,"Elliott, Darren (AP)",Elliott, Darren (AP),WHI,WHI,,2,0,0,0,0,0,0,0,0
2019,"English, Ty",English, Ty,BUR,BUR,,1,0,0,0,0,0,0,0,0
2019,"Essensa AP, Ryan",Essensa AP, Ryan,MIM,MIM,,2,0,0,0,0,0,0,0,0
2019,"Ethier AP, Nate",Ethier AP, Nate,NA,NA,,1,0,0,0,2,0,0,0,0
2019,"Fearn, Aiden",Fearn, Aiden,SNA,SNA,,1,0,0,0,0,0,0,0,0
2019,"Ferguson, Jacob",Ferguson, Jacob,PET,PET,,1,0,0,0,0,0,0,0,0
2019,"Ferris AP, Liam",Ferris AP, Liam,MIM,MIM,,2,0,0,0,8,0,0,0,0
2019,"Fletcher AP, Tye",Fletcher AP, Tye,KWE,KWE,,2,0,0,0,2,0,0,0,0
2019,"Gowland, Sam",Gowland, Sam,SNA,SNA,,2,0,0,0,0,0,0,0,0
2019,"Hazelwood, Oliver",Hazelwood, Oliver,PET,PET,,2,0,0,0,2,0,0,0,0
2019,"Horsley, Andrew",Horsley, Andrew,BRA,BRA,,11,0,0,0,36,0,0,0,0
2019,"Hulbert, Nick",Hulbert, Nick,OAK,OAK,,19,0,0,0,11,0,0,0,0
2019,"Hyland, Quinn (AP)",Hyland, Quinn (AP),WHI,WHI,,2,0,0,0,0,0,0,0,0
2019,"Ielcoulson, Jacob",Ielcoulson, Jacob,PET,PET,,1,0,0,0,0,0,0,0,0
2019,"Jackson, Trent",Jackson, Trent,SCA,SCA,,9,0,0,0,2,0,0,0,0
2019,"Jacobs, Myles",Jacobs, Myles,SNA,SNA,,1,0,0,0,0,0,0,0,0
2019,"Jellton, Cade",Jellton, Cade,PET,PET,,1,0,0,0,0,0,0,0,0
2019,"Johnson, Jacob",Johnson, Jacob,SCA,SCA,,4,0,0,0,21,0,0,0,0
2019,"Kahn, Keegan",Kahn, Keegan,BUR,BUR,,1,0,0,0,0,0,0,0,0
2019,"Keenan, Luke",Keenan, Luke,WHI,WHI,,3,0,0,0,4,0,0,0,0
2019,"Kolodka, Tyler",Kolodka, Tyler,SCA,SCA,,1,0,0,0,0,0,0,0,0
2019,"Kolwich, Kyle",Kolwich, Kyle,TOR,TOR,,1,0,0,0,0,0,0,0,0
2019,"Landriault, Noah",Landriault, Noah,BLS,BLS,,1,0,0,0,0,0,0,0,0
2019,"Lawr (AP), Harry",Lawr (AP), Harry,ORA,ORA,,1,0,0,0,0,0,0,0,0
2019,"Lefebvre, JŽrŽmi (AP) Phoenix-",Lefebvre, JŽrŽmi (AP) Phoenix-,TOR,TOR,,2,0,0,0,0,0,0,0,0
2019,"Lint, Connor",Lint, Connor,BLS,BLS,,20,0,0,0,15,0,0,0,0
2019,"Longotore, Jackson",Longotore, Jackson,PET,PET,,1,0,0,0,0,0,0,0,0
2019,"Lowe, Reid",Lowe, Reid,BRA,BRA,,12,0,0,0,2,0,0,0,0
2019,"MacDonnell, Ben (AP)",MacDonnell, Ben (AP),WHI,WHI,,11,0,0,0,4,0,0,0,0
2019,"McGrath (AP), Liam",McGrath (AP), Liam,ORA,ORA,,1,0,0,0,0,0,0,0,0
2019,"McMillan, Jacob",McMillan, Jacob,SCA,SCA,,1,0,0,0,0,0,0,0,0
2019,"Miller (UAP), Davin",Miller (UAP), Davin,SNA,SNA,,1,0,0,0,0,0,0,0,0
2019,"Miller, Zachary",Miller, Zachary,SNA,SNA,,2,0,0,0,0,0,0,0,0
2019,"Minor, Bench",Minor, Bench,OAK,OAK,,9,0,0,0,4,0,0,0,0
2019,"Newman, Tyler",Newman, Tyler,TOR,TOR,,1,0,0,0,0,0,0,0,0
2019,"O'Connell AP, Brodie",O'Connell AP, Brodie,ORA,ORA,,2,0,0,0,0,0,0,0,0
2019,"Olan, Ryan",Olan, Ryan,WHI,WHI,,1,0,0,0,0,0,0,0,0
2019,"Parkinson, Jacob",Parkinson, Jacob,BUR,BUR,,1,0,0,0,0,0,0,0,0
2019,"Pattyn, Matt",Pattyn, Matt,KWE,KWE,,1,0,0,0,0,0,0,0,0
2019,"Pellicione, David",Pellicione, David,TOR,TOR,,1,0,0,0,0,0,0,0,0
2019,"Pouliot (UAP), Nathan",Pouliot (UAP), Nathan,SNA,SNA,,1,0,0,0,0,0,0,0,0
2019,"Radbourne (AP), Kent",Radbourne (AP), Kent,KWE,KWE,,1,0,0,0,0,0,0,0,0
2019,"Ristov (AP), Owen OJ",Ristov (AP), Owen OJ,KWE,KWE,,3,0,0,0,2,0,0,0,0
2019,"Robinson, Tim",Robinson, Tim,PET,PET,,2,0,0,0,0,0,0,0,0
2019,"Rutty, Nolan",Rutty, Nolan,BLS,BLS,,6,0,0,0,10,0,0,0,0
2019,"Sands, Raps",Sands, Raps,PET,PET,,1,0,0,0,0,0,0,0,0
2019,"Shand, Matt (AP)",Shand, Matt (AP),WHI,WHI,,1,0,0,0,0,0,0,0,0
2019,"Shoreman, Devin",Shoreman, Devin,BLS,BLS,,2,0,0,0,0,0,0,0,0
2019,"Stoop, Jacob",Stoop, Jacob,PET,PET,,1,0,0,0,0,0,0,0,0
2019,"Thomson AP, Hudson",Thomson AP, Hudson,MIM,MIM,,9,0,0,0,12,0,0,0,0
2019,"Travassos, Jack",Travassos, Jack,BUR,BUR,,1,0,0,0,2,0,0,0,0
2019,"Vail, Tanner",Vail, Tanner,SCA,SCA,,18,0,0,0,4,0,0,0,0
2019,"Vautour AP, Dawson",Vautour AP, Dawson,KWE,KWE,,2,0,0,0,2,0,0,0,0
2019,"Vautour, Dawson",Vautour, Dawson,KWE,KWE,,1,0,0,0,0,0,0,0,0
2019,"Vezina, James",Vezina, James,BRA,BRA,,1,0,0,0,0,0,0,0,0
2019,"Weber AP, Travis",Weber AP, Travis,KWE,KWE,,2,0,0,0,0,0,0,0,0
2019,"Webster AP, Jackson",Webster AP, Jackson,BLS,BLS,,1,0,0,0,0,0,0,0,0
2019,"Wheeler, John",Wheeler, John,WHI,WHI,,2,0,0,0,0,0,0,0,0
2019,"Wheller, John (AP)",Wheller, John (AP),WHI,WHI,,4,0,0,0,0,0,0,0,0
2019,"Wilson, Mike",Wilson, Mike,SCA,SCA,,1,0,0,0,2,0,0,0,0
2019,"X Cook Down, Owen",Cook Down, Owen,BLS,BLS,,8,0,0,0,4,0,0,0,0
2019,"X Kauffeldt, Taylor",Kauffeldt, Taylor,BRA,BRA,,15,0,0,0,19,0,0,0,0
2019,"X Rutty, Nolan",Rutty, Nolan,WHI,WHI,,3,0,0,0,6,0,0,0,0
2018,"Teat, Jeff",Teat, Jeff,BRA,BRA,O,17,40,72,112,13,2,10,3,1
2018,"Smith, Ryan",Smith, Ryan,BUR,BUR,F,20,52,49,101,0,8,11,3,0
2018,"Petterson, Clarke",Petterson, Clarke,BRA,BRA,O,18,33,64,97,6,3,10,2,4
2018,"Lanchbury, Ryan",Lanchbury, Ryan,BUR,BUR,O,16,30,58,88,28,7,14,0,2
2018,"Staats, Austin",Staats, Austin,SNA,SNA,O,14,42,45,87,73,5,11,6,1
2018,"Donville, Jonathan",Donville, Jonathan,MIM,MIM,O,18,37,47,84,14,12,3,1,3
2018,"Boushy, Chris",Boushy, Chris,BUR,BUR,O,18,36,48,84,10,6,4,0,0
2018,"Simmons, Alex",Simmons, Alex,SCA,SCA,F,13,37,45,82,18,7,16,3,0
2018,"Cook, Tanner",Cook, Tanner,WHI,WHI,F,18,46,28,74,91,4,5,1,1
2018,"Kurtz, Tye",Kurtz, Tye,KWE,KWE,F,20,19,54,73,22,2,10,0,1
2018,"Waters, Kyle",Waters, Kyle,ORA,ORA,F,19,42,31,73,4,6,7,3,0
2018,"Currie, Damon",Currie, Damon,BUR,BUR,O,18,23,43,66,2,6,6,1,1
2018,"Zavitz, Carter",Zavitz, Carter,SCA,SCA,O,17,30,36,66,8,5,10,2,0
2018,"Del Zotto, Scott",Del Zotto, Scott,KWE,KWE,F,14,32,34,66,20,11,11,0,0
2018,"Dawick, Josh",Dawick, Josh,TOR,TOR,F,19,26,39,65,0,2,8,0,2
2018,"McConvey, Thomas",McConvey, Thomas,MIM,MIM,O,20,25,35,60,14,0,8,2,1
2018,"Pyke, Spencer",Pyke, Spencer,KWE,KWE,F,19,30,29,59,17,5,2,0,0
2018,"Knox, Jason",Knox, Jason,BUR,BUR,O,14,15,44,59,16,2,19,0,1
2018,"Cattoni, Taite",Cattoni, Taite,PET,PET,F,13,24,35,59,21,5,6,0,0
2018,"Pipher, Devin",Pipher, Devin,WHI,WHI,F,20,19,39,58,43,4,10,0,0
2018,"Longboat, Travis",Longboat, Travis,SNA,SNA,,17,27,31,58,12,6,5,2,2
2018,"Wittig, Jeff",Wittig, Jeff,SCA,SCA,O,16,24,34,58,4,8,12,0,1
2018,"Westley, Sean",Westley, Sean,PET,PET,F,16,15,41,56,10,5,8,0,1
2018,"Hanna, Tristan",Hanna, Tristan,TOR,TOR,F,20,26,29,55,4,2,5,0,0
2018,"Williams, Dyson",Williams, Dyson,WHI,WHI,O,18,19,36,55,26,4,8,0,0
2018,"Lemieux, Hunter",Lemieux, Hunter,BUR,BUR,F,20,23,31,54,6,1,4,0,0
2018,"McNabb, Jake",McNabb, Jake,SCA,SCA,F,14,35,19,54,20,10,5,0,0
2018,"Mackay, Tyler",Mackay, Tyler,BRA,BRA,O,19,13,40,53,10,2,2,0,1
2018,"S Hill, Owen",S Hill, Owen,SNA,SNA,,15,24,29,53,6,3,5,1,1
2018,"Welsh, Brenden",Welsh, Brenden,BRA,BRA,F,20,15,37,52,8,3,9,1,0
2018,"Boudreau, Jake",Boudreau, Jake,BRA,BRA,,17,22,30,52,2,1,4,1,1
2018,"Cormier, Payton",Cormier, Payton,MIM,MIM,O,19,26,25,51,21,1,5,2,0
2018,"Erskine, Brett",Erskine, Brett,SCA,SCA,O,15,8,39,47,2,2,8,0,2
2018,"Kealey, Corson",Kealey, Corson,TOR,TOR,F,19,18,28,46,0,2,6,2,0
2018,"Pilon, Kealan",Pilon, Kealan,SCA,SCA,O,20,11,34,45,12,0,4,0,2
2018,"Powless, Leland",Powless, Leland,SNA,SNA,,17,17,28,45,23,2,6,0,1
2018,"Hogg, Graydon",Hogg, Graydon,WHI,WHI,O,18,20,24,44,16,9,2,1,1
2018,"Peshko, Johnathan",Peshko, Johnathan,MIM,MIM,F,20,15,28,43,2,2,6,0,0
2018,"Caskenette, Jordan",Caskenette, Jordan,ORA,ORA,F,20,12,31,43,2,1,7,0,0
2018,"Hasen, Austin",Hasen, Austin,BRA,BRA,O,18,24,19,43,24,7,2,0,0
2018,"Scott, Grant",Scott, Grant,ORA,ORA,F,20,12,30,42,6,3,4,0,2
2018,"Bomberry, Jeremy",Bomberry, Jeremy,SNA,SNA,,19,8,34,42,4,1,3,0,0
2018,"Thomas, Skkylar",Thomas, Skkylar,TOR,TOR,F,14,9,32,41,2,0,4,0,0
2018,"Cresswell, Braydon",Cresswell, Braydon,MIM,MIM,F,18,16,23,39,17,1,5,0,0
2018,"Reid, Jackson",Reid, Jackson,KWE,KWE,F,13,13,26,39,0,4,9,0,0
2018,"Kelly, Jack",Kelly, Jack,TOR,TOR,F,11,12,27,39,0,0,5,0,1
2018,"Kearnan, Brady",Kearnan, Brady,TOR,TOR,O,17,12,26,38,12,2,2,0,0
2018,"Whiteford, James",Whiteford, James,BRA,BRA,F,20,9,28,37,14,0,0,0,0
2018,"Brown, Travis",Brown, Travis,ORA,ORA,F,19,10,27,37,4,4,10,0,0
2018,"Nanticoke, Tehoka",Nanticoke, Tehoka,SNA,SNA,O,7,19,18,37,6,5,5,1,1
2018,"Mcdonald, Cam",Mcdonald, Cam,ORA,ORA,F,16,17,18,35,6,7,3,1,0
2018,"Walker, Ethan",Walker, Ethan,PET,PET,F,9,18,17,35,37,2,4,0,0
2018,"Power, Jakob",Power, Jakob,BLS,BLS,F,20,21,13,34,73,3,5,0,1
2018,"Stevens, Jake",Stevens, Jake,KWE,KWE,,12,17,16,33,4,4,7,0,1
2018,"Acchione, Matthew",Acchione, Matthew,BLS,BLS,F,20,10,21,31,2,2,7,0,2
2018,"Buckshot, Devon",Buckshot, Devon,SNA,SNA,,11,10,21,31,12,2,4,0,1
2018,"Scott, Justin",Scott, Justin,MIM,MIM,O,14,12,17,29,6,1,1,0,0
2018,"Boissonneault, Mathieu",Boissonneault, Mathieu,WHI,WHI,D,20,14,14,28,8,1,1,1,1
2018,"Vince, Kyle",Vince, Kyle,BRA,BRA,F,20,18,10,28,14,0,0,0,0
2018,"Orpana, Devyn",Orpana, Devyn,KWE,KWE,O,19,15,13,28,37,1,5,0,0
2018,"Barnable, Ryan",Barnable, Ryan,WHI,WHI,D,14,14,14,28,2,0,0,1,0
2018,"Bowhunter, Wake:Riat",Bowhunter, Wake:Riat,SNA,SNA,F,12,6,21,27,7,0,1,0,1
2018,"Yetman, Bryce",Yetman, Bryce,WHI,WHI,O,8,8,18,26,8,1,4,0,0
2018,"McCannell, Mike",McCannell, Mike,ORA,ORA,T,20,11,14,25,8,1,3,0,2
2018,"Simons, Alec",Simons, Alec,MIM,MIM,O,20,5,19,24,13,1,2,0,0
2018,"Watson, Dylan",Watson, Dylan,ORA,ORA,F,14,10,14,24,6,1,3,0,0
2018,"Smith, Layne",Smith, Layne,TOR,TOR,O,9,18,6,24,2,5,0,0,0
2018,"Kaschalk, Patrick",Kaschalk, Patrick,BUR,BUR,DT,18,4,19,23,71,0,0,1,1
2018,"Clark, Taggart",Clark, Taggart,TOR,TOR,O,16,8,15,23,2,4,2,0,0
2018,"Pipher, Parker",Pipher, Parker,WHI,WHI,F,12,4,19,23,4,0,5,0,1
2018,"Ogilvie, Mitch",Ogilvie, Mitch,PET,PET,T,20,5,17,22,6,0,1,0,1
2018,"Moyer, Carson",Moyer, Carson,BLS,BLS,T,20,10,12,22,14,0,4,0,0
2018,"DiCicco, Trent",DiCicco, Trent,KWE,KWE,F,19,6,16,22,31,0,0,0,0
2018,"Bukta, Curtis",Bukta, Curtis,ORA,ORA,F,18,8,14,22,10,0,1,0,0
2018,"Barrett, Trevor",Barrett, Trevor,BUR,BUR,O,15,10,12,22,6,0,1,0,0
2018,"Friesen, Owen",Friesen, Owen,SCA,SCA,D,20,3,17,20,14,0,2,0,0
2018,"Yarranton, Max",Yarranton, Max,PET,PET,F,19,6,14,20,4,0,4,0,1
2018,"McConvey, Jonathon",McConvey, Jonathon,MIM,MIM,F,18,8,11,19,41,0,1,0,0
2018,"McGreggor, Brayden",McGreggor, Brayden,PET,PET,O,20,9,9,18,35,0,1,1,0
2018,"Grenon, Nathan",Grenon, Nathan,TOR,TOR,F,18,7,11,18,29,1,0,0,0
2018,"Hill, Kevin Owen",Hill, Kevin Owen,SNA,SNA,T,16,3,15,18,16,0,1,0,1
2018,"Braniff, Nate",Braniff, Nate,BUR,BUR,F,11,7,11,18,0,0,0,0,0
2018,"Mayea, Devyn",Mayea, Devyn,BUR,BUR,D,20,3,14,17,103,0,0,0,0
2018,"Nishimura, Jackson",Nishimura, Jackson,TOR,TOR,D,20,9,8,17,22,0,0,0,0
2018,"Dominey, Scott",Dominey, Scott,ORA,ORA,T,20,7,10,17,46,0,0,1,0
2018,"Robinson, Justin",Robinson, Justin,BRA,BRA,D,20,3,14,17,30,0,0,1,3
2018,"Hudson, Robert",Hudson, Robert,MIM,MIM,T,20,10,7,17,16,0,1,0,1
2018,"Van Schepen, Seth",Van Schepen, Seth,BRA,BRA,O,18,7,10,17,2,1,3,0,0
2018,"Acchione, Cameron",Acchione, Cameron,BLS,BLS,F,17,7,10,17,2,1,4,0,0
2018,"Gustavsen, Mitch",Gustavsen, Mitch,TOR,TOR,D,20,8,8,16,108,0,1,0,0
2018,"Henrick, Jeff",Henrick, Jeff,ORA,ORA,T,20,6,10,16,70,0,0,1,0
2018,"Kilgour, Kyler",Kilgour, Kyler,SCA,SCA,O,20,7,9,16,21,1,1,1,1
2018,"McGregor, Gavin",McGregor, Gavin,SCA,SCA,F,18,5,11,16,2,0,1,0,0
2018,"Mclean, Brody",Mclean, Brody,KWE,KWE,O,14,6,10,16,7,1,0,0,0
2018,"Newbrough, Daire",Newbrough, Daire,KWE,KWE,F,20,4,11,15,14,0,0,1,1
2018,"Page, Carter",Page, Carter,PET,PET,F,12,4,11,15,2,1,1,0,0
2018,"Harris, Latrell",Harris, Latrell,SCA,SCA,D,19,3,11,14,28,0,0,0,3
2018,"Thomson, Keaton",Thomson, Keaton,MIM,MIM,OD,19,4,10,14,14,0,3,0,0
2018,"Eames, Tyler",Eames, Tyler,WHI,WHI,T,19,6,8,14,8,0,0,1,0
2018,"McCrory, Liam",McCrory, Liam,BLS,BLS,F,18,5,9,14,16,2,2,0,1
2018,"Curtis, Riley",Curtis, Riley,PET,PET,O,10,7,7,14,0,0,0,0,0
2018,"Stinson, Tyler",Stinson, Tyler,WHI,WHI,O,8,4,9,13,19,0,1,0,0
2018,"Deaken, Zack",Deaken, Zack,ORA,ORA,T,17,2,10,12,10,1,0,0,1
2018,"Sykes, Justin",Sykes, Justin,BRA,BRA,,4,6,6,12,2,2,1,1,0
2018,"Hiltz, Owen",Hiltz, Owen,PET,PET,F,3,7,5,12,0,1,0,0,0
2018,"Whitcomb AP, Kobe",Whitcomb AP, Kobe,SNA,SNA,,3,4,8,12,0,0,3,0,1
2018,"Duncan, Matthew",Duncan, Matthew,TOR,TOR,T,20,2,9,11,16,0,0,0,0
2018,"Bushey, Jayden",Bushey, Jayden,PET,PET,O,8,5,6,11,0,0,2,0,0
2018,"Pace, Alex",Pace, Alex,SCA,SCA,O,20,3,7,10,16,0,1,0,0
2018,"Mercey, Ben",Mercey, Ben,ORA,ORA,D,20,6,4,10,4,0,0,2,2
2018,"Stannard, Ethan",Stannard, Ethan,PET,PET,F,17,2,8,10,6,0,2,0,0
2018,"Booth, Percy",Booth, Percy,SNA,SNA,F,17,1,9,10,43,0,0,0,2
2018,"Poole, Tanner",Poole, Tanner,BLS,BLS,T,16,5,5,10,17,1,1,1,0
2018,"Iacocca, Mackenzie",Iacocca, Mackenzie,KWE,KWE,,12,3,7,10,14,0,0,0,0
2018,"Handsor, Brett",Handsor, Brett,BLS,BLS,,11,8,2,10,7,5,1,0,0
2018,"Medeiros, Josh",Medeiros, Josh,BRA,BRA,D,20,1,8,9,30,0,1,0,1
2018,"Connor, Joe",Connor, Joe,BLS,BLS,T,20,0,9,9,43,0,0,0,0
2018,"Ellerton, Nick",Ellerton, Nick,TOR,TOR,D,20,3,6,9,16,0,0,0,0
2018,"Jacobs, Myles",Jacobs, Myles,SNA,SNA,,20,3,6,9,33,0,0,0,0
2018,"Staats, Jerry",Staats, Jerry,SNA,SNA,,16,2,7,9,69,0,1,0,1
2018,"Hamley, Cody",Hamley, Cody,KWE,KWE,,15,1,8,9,10,0,0,0,0
2018,"Driscoll, Kyle",Driscoll, Kyle,KWE,KWE,F,12,4,5,9,0,0,0,1,0
2018,"Rosa, Jake",Rosa, Jake,SNA,SNA,,9,3,6,9,0,0,0,0,0
2018,"Parker, Campbell",Parker, Campbell,BRA,BRA,O,7,4,5,9,6,1,0,0,0
2018,"Robinson, Mike",Robinson, Mike,PET,PET,,7,4,5,9,2,1,1,0,0
2018,"Cato, Mario",Cato, Mario,SCA,SCA,F,4,4,5,9,0,1,0,0,0
2018,"Haley, Brock",Haley, Brock,WHI,WHI,,4,3,6,9,0,0,0,0,0
